[2021-11-14 15:17:37,884]: 127.0.0.1:12345 "PUT /abhay1.png HTTP/1.1"201 created PostmanRuntime/7.28.4 
[2021-11-14 15:17:37,884]: 127.0.0.1:12345 "PUT HTTP/1.1 abhay1.png"201 created 
[2021-11-14 15:18:21,613]: 127.0.0.1:12345 "abhay1(1).png File renamed & Created Successfully.
[2021-11-14 15:18:21,622]: 127.0.0.1:12345 "POST /abhay1(1).png HTTP/1.1"200 OK PostmanRuntime/7.28.4 
[2021-11-14 15:18:21,622]: 127.0.0.1:12345 "POST HTTP/1.1 abhay1(1).png"200 OK 
[2021-11-14 16:35:26,116]: 127.0.0.1:12345 "HTTP/1.1 This version is Not Supported.
[2021-11-14 16:35:26,117]: 127.0.0.1:12345 "GET /abhay1.png HTTP/1.1"505 Version Not Supported 
[2021-11-14 16:35:26,117]: 127.0.0.1:12345 "GET HTTP/1.1 abhay1.png"505 Version Not Supported 
[2021-11-14 16:36:31,970]: 127.0.0.1:1234 "HTTP/1.1 This version is Not Supported.
[2021-11-14 16:36:31,971]: 127.0.0.1:1234 "GET /abhay1.png HTTP/1.1"505 Version Not Supported PostmanRuntime/7.28.4 
[2021-11-14 16:36:31,971]: 127.0.0.1:1234 "GET HTTP/1.1 abhay1.png"505 Version Not Supported 
[2021-11-14 16:39:00,695]: 127.0.0.1:12345 "HTTP/1.1 This version is Not Supported.
[2021-11-14 16:39:00,696]: 127.0.0.1:12345 "GET /abhay1.png HTTP/1.1"505 Version Not Supported PostmanRuntime/7.28.4 
[2021-11-14 16:39:00,696]: 127.0.0.1:12345 "GET HTTP/1.1 abhay1.png"505 Version Not Supported 
[2021-11-14 19:43:34,731]: 127.0.0.1:9990 "DELETE HTTP/1.1 create.txt"404 Not Found 
[2021-11-14 19:43:34,732]: 127.0.0.1:9990 "create.txt File Not Found 
[2021-11-14 19:43:34,732]: 127.0.0.1:9990 "DELETE /create.txt HTTP/1.1"404 Not Found PostmanRuntime/7.28.4 
[2021-11-14 19:43:34,732]: 127.0.0.1:9990 "s.txt Accessed Successfully.
[2021-11-14 19:43:34,732]: 127.0.0.1:9990 "sahil.mp3 Head Successful.
[2021-11-14 19:43:34,733]: 127.0.0.1:9990 "GET /s.txt HTTP/1.1"200 OK PostmanRuntime/7.28.4 
[2021-11-14 19:43:34,733]: 127.0.0.1:9990 "dhruv.png File is Unauthorized
[2021-11-14 19:43:34,733]: 127.0.0.1:9990 "HEAD /sahil.mp3 HTTP/1.1"200 OK PostmanRuntime/7.28.4 
[2021-11-14 19:43:34,734]: 127.0.0.1:9990 "GET HTTP/1.1 s.txt"200 OK 
[2021-11-14 19:43:34,734]: 127.0.0.1:9990 "testing3.txt File Created Successfully.
[2021-11-14 19:43:34,734]: 127.0.0.1:9990 "DELETE /dhruv.png HTTP/1.1"401 Unauthorised PostmanRuntime/7.28.4
[2021-11-14 19:43:34,734]: 127.0.0.1:9990 "HEAD HTTP/1.1 sahil.mp3"200 OK 
[2021-11-14 19:43:34,735]: 127.0.0.1:9990 "PUT /testing3.txt HTTP/1.1"201 created */* 
[2021-11-14 19:43:34,736]: 127.0.0.1:9990 "PUT HTTP/1.1 testing3.txt"201 created 
[2021-11-14 19:43:34,736]: 127.0.0.1:9990 "COPY This version is Not Supported.
[2021-11-14 19:43:34,735]: 127.0.0.1:9990 "DELETE HTTP/1.1 dhruv.png"401 Unauthorised 
[2021-11-14 19:43:34,736]: 127.0.0.1:9990 "HTTP/2.0 This version is Not Supported.
[2021-11-14 19:43:34,736]: 127.0.0.1:9990 "COPY /arya.txt HTTP/1.1"405 Method Not Allowed PostmanRuntime/7.28.4
[2021-11-14 19:43:34,737]: 127.0.0.1:9990 "GET /s.txt HTTP/2.0"505 Version Not Supported PostmanRuntime/7.28.4 
[2021-11-14 19:43:34,737]: 127.0.0.1:9990 "COPY HTTP/1.1 arya.txt"405 Method Not Allowed 
[2021-11-14 19:43:34,737]: 127.0.0.1:9990 "GET HTTP/2.0 s.txt"505 Version Not Supported 
[2021-11-14 19:43:34,737]: 127.0.0.1:9990 "testing4(2).txt File renamed & Created Successfully.
[2021-11-14 19:43:34,737]: 127.0.0.1:9990 "POST /testing4(2).txt HTTP/1.1"200 OK */* 
[2021-11-14 19:43:34,738]: 127.0.0.1:9990 "POST HTTP/1.1 testing4(2).txt"200 OK 
[2021-11-14 19:58:04,620]: 127.0.0.1:9999 "s.txt Accessed Successfully.
[2021-11-14 19:58:04,621]: 127.0.0.1:9999 "sahil.mp3 Head Successful.
[2021-11-14 19:58:04,621]: 127.0.0.1:9999 "GET /s.txt HTTP/1.1"200 OK Self_Testing 
[2021-11-14 19:58:04,621]: 127.0.0.1:9999 "HEAD /sahil.mp3 HTTP/1.1"200 OK PostmanRuntime/7.28.4 
[2021-11-14 19:58:04,622]: 127.0.0.1:9999 "DELETE HTTP/1.1 create.txt"404 Not Found 
[2021-11-14 19:58:04,623]: 127.0.0.1:9999 "GET HTTP/1.1 s.txt"200 OK 
[2021-11-14 19:58:04,623]: 127.0.0.1:9999 "dhruv.png File is Unauthorized
[2021-11-14 19:58:04,623]: 127.0.0.1:9999 "HEAD HTTP/1.1 sahil.mp3"200 OK 
[2021-11-14 19:58:04,623]: 127.0.0.1:9999 "create.txt File Not Found 
[2021-11-14 19:58:04,624]: 127.0.0.1:9999 "testing3.txt File Created Successfully.
[2021-11-14 19:58:04,625]: 127.0.0.1:9999 "DELETE /dhruv.png HTTP/1.1"401 Unauthorised PostmanRuntime/7.28.4
[2021-11-14 19:58:04,625]: 127.0.0.1:9999 "COPY This version is Not Supported.
[2021-11-14 19:58:04,625]: 127.0.0.1:9999 "DELETE /create.txt HTTP/1.1"404 Not Found PostmanRuntime/7.28.4 
[2021-11-14 19:58:04,626]: 127.0.0.1:9999 "PUT /testing3.txt HTTP/1.1"201 created */* 
[2021-11-14 19:58:04,626]: 127.0.0.1:9999 "DELETE HTTP/1.1 dhruv.png"401 Unauthorised 
[2021-11-14 19:58:04,626]: 127.0.0.1:9999 "COPY /arya.txt HTTP/1.1"405 Method Not Allowed PostmanRuntime/7.28.4
[2021-11-14 19:58:04,626]: 127.0.0.1:9999 "HTTP/2.0 This version is Not Supported.
[2021-11-14 19:58:04,626]: 127.0.0.1:9999 "PUT HTTP/1.1 testing3.txt"201 created 
[2021-11-14 19:58:04,627]: 127.0.0.1:9999 "COPY HTTP/1.1 arya.txt"405 Method Not Allowed 
[2021-11-14 19:58:04,627]: 127.0.0.1:9999 "GET /s.txt HTTP/2.0"505 Version Not Supported PostmanRuntime/7.28.4 
[2021-11-14 19:58:04,627]: 127.0.0.1:9999 "testing4(1).txt File renamed & Created Successfully.
[2021-11-14 19:58:04,627]: 127.0.0.1:9999 "GET HTTP/2.0 s.txt"505 Version Not Supported 
[2021-11-14 19:58:04,628]: 127.0.0.1:9999 "POST /testing4(1).txt HTTP/1.1"200 OK */* 
[2021-11-14 19:58:04,628]: 127.0.0.1:9999 "POST HTTP/1.1 testing4(1).txt"200 OK 
[2021-11-14 20:08:19,662]: 127.0.0.1:9990 "arya.txt File Created Successfully.
[2021-11-14 20:08:19,662]: 127.0.0.1:9990 "PUT /arya.txt HTTP/1.1"201 created PostmanRuntime/7.28.4 
[2021-11-14 20:08:19,662]: 127.0.0.1:9990 "PUT HTTP/1.1 arya.txt"201 created 
[2021-11-14 20:09:51,448]: 127.0.0.1:9990 "arya.txt File Created Successfully.
[2021-11-14 20:09:51,448]: 127.0.0.1:9990 "PUT /arya.txt HTTP/1.1"201 created */* 
[2021-11-14 20:09:51,449]: 127.0.0.1:9990 "PUT HTTP/1.1 arya.txt"201 created 
[2021-11-14 20:09:55,815]: 127.0.0.1:9990 "arya.txt File Created Successfully.
[2021-11-14 20:09:55,816]: 127.0.0.1:9990 "PUT /arya.txt HTTP/1.1"201 created */* 
[2021-11-14 20:09:55,816]: 127.0.0.1:9990 "PUT HTTP/1.1 arya.txt"201 created 
[2021-11-14 20:14:27,637]: 127.0.0.1:9999 "aryan.txt File Created Successfully.
[2021-11-14 20:14:27,637]: 127.0.0.1:9999 "PUT /aryan.txt HTTP/1.1"201 created */* 
[2021-11-14 20:14:27,637]: 127.0.0.1:9999 "PUT HTTP/1.1 aryan.txt"201 created 
[2021-11-14 20:16:37,934]: 127.0.0.1:9999 "aryan.txt File Created Successfully.
[2021-11-14 20:16:37,934]: 127.0.0.1:9999 "PUT /aryan.txt HTTP/1.1"201 created PostmanRuntime/7.28.4 
[2021-11-14 20:16:37,934]: 127.0.0.1:9999 "PUT HTTP/1.1 aryan.txt"201 created 
[2021-11-14 20:20:04,297]: 127.0.0.1:9999 "aryan.txt File Created Successfully.
[2021-11-14 20:20:04,298]: 127.0.0.1:9999 "PUT /aryan.txt HTTP/1.1"201 created PostmanRuntime/7.28.4 
[2021-11-14 20:20:04,298]: 127.0.0.1:9999 "PUT HTTP/1.1 aryan.txt"201 created 
[2021-11-14 20:23:38,425]: 127.0.0.1:9999 "s.txt Accessed Successfully.
[2021-11-14 20:23:38,425]: 127.0.0.1:9999 "GET /s.txt HTTP/1.1"200 OK Self_Testing 
[2021-11-14 20:23:38,426]: 127.0.0.1:9999 "GET HTTP/1.1 s.txt"200 OK 
[2021-11-14 20:23:38,428]: 127.0.0.1:9999 "sahil.mp3 Head Successful.
[2021-11-14 20:23:38,429]: 127.0.0.1:9999 "HEAD /sahil.mp3 HTTP/1.1"200 OK Self_Testing 
[2021-11-14 20:23:38,429]: 127.0.0.1:9999 "DELETE HTTP/1.1 create.txt"404 Not Found 
[2021-11-14 20:23:38,430]: 127.0.0.1:9999 "HEAD HTTP/1.1 sahil.mp3"200 OK 
[2021-11-14 20:23:38,430]: 127.0.0.1:9999 "create.txt File Not Found 
[2021-11-14 20:23:38,430]: 127.0.0.1:9999 "dhruv.png File is Unauthorized
[2021-11-14 20:23:38,430]: 127.0.0.1:9999 "DELETE /create.txt HTTP/1.1"404 Not Found Self_Testing 
[2021-11-14 20:23:38,431]: 127.0.0.1:9999 "DELETE /dhruv.png HTTP/1.1"401 Unauthorised Self_Testing
[2021-11-14 20:23:38,431]: 127.0.0.1:9999 "nishal.txt File Created Successfully.
[2021-11-14 20:23:38,431]: 127.0.0.1:9999 "DELETE HTTP/1.1 dhruv.png"401 Unauthorised 
[2021-11-14 20:23:38,431]: 127.0.0.1:9999 "PUT /nishal.txt HTTP/1.1"201 created PostmanRuntime/7.28.4 
[2021-11-14 20:23:38,431]: 127.0.0.1:9999 "PUT HTTP/1.1 nishal.txt"201 created 
[2021-11-14 20:23:38,432]: 127.0.0.1:9999 "HTTP/2.0 This version is Not Supported.
[2021-11-14 20:23:38,433]: 127.0.0.1:9999 "COPY This version is Not Supported.
[2021-11-14 20:23:38,433]: 127.0.0.1:9999 "GET /s.txt HTTP/2.0"505 Version Not Supported Self_Testing 
[2021-11-14 20:23:38,433]: 127.0.0.1:9999 "COPY /arya.txt HTTP/1.1"405 Method Not Allowed Self_Testing
[2021-11-14 20:23:38,433]: 127.0.0.1:9999 "GET HTTP/2.0 s.txt"505 Version Not Supported 
[2021-11-14 20:23:38,433]: 127.0.0.1:9999 "COPY HTTP/1.1 arya.txt"405 Method Not Allowed 
[2021-11-14 20:23:38,434]: 127.0.0.1:9999 "testing4(2).txt File renamed & Created Successfully.
[2021-11-14 20:23:38,434]: 127.0.0.1:9999 "POST /testing4(2).txt HTTP/1.1"200 OK */* 
[2021-11-14 20:23:38,434]: 127.0.0.1:9999 "POST HTTP/1.1 testing4(2).txt"200 OK 
[2021-11-14 20:24:53,533]: 127.0.0.1:9999 "s.txt Accessed Successfully.
[2021-11-14 20:24:53,534]: 127.0.0.1:9999 "sahil.mp3 Head Successful.
[2021-11-14 20:24:53,563]: 127.0.0.1:9999 "HEAD /sahil.mp3 HTTP/1.1"200 OK Self_Testing 
[2021-11-14 20:24:53,535]: 127.0.0.1:9999 "dhruv.png File is Unauthorized
[2021-11-14 20:24:53,537]: 127.0.0.1:9999 "nishal.txt File Created Successfully.
